doc_id,ref,sent_index,text_for_embedding,metadata_json
helicopter-tiltrotor-aircraft-maintenance-854ba5e034,2.2,13,"[HELICOPTER/TILTROTOR AIRCRAFT MAINTENANCE | Duty 2.2 | Skills: 1,3,5] Prepares, disassembles, and reassembles aircraft before and after shipment.","{""doc_id"": ""helicopter-tiltrotor-aircraft-maintenance-854ba5e034"", ""afsc_title"": ""HELICOPTER/TILTROTOR AIRCRAFT MAINTENANCE"", ""afsc_codes"": [], ""ref"": ""2.2"", ""sent_index"": 13, ""skill_digits"": [""1"", ""3"", ""5""]}"
helicopter-tiltrotor-aircraft-maintenance-854ba5e034,2.2,14,"[HELICOPTER/TILTROTOR AIRCRAFT MAINTENANCE | Duty 2.2 | Skills: 1,3,5] Performs aircraft weight and balance.","{""doc_id"": ""helicopter-tiltrotor-aircraft-maintenance-854ba5e034"", ""afsc_title"": ""HELICOPTER/TILTROTOR AIRCRAFT MAINTENANCE"", ""afsc_codes"": [], ""ref"": ""2.2"", ""sent_index"": 14, ""skill_digits"": [""1"", ""3"", ""5""]}"
helicopter-tiltrotor-aircraft-maintenance-854ba5e034,2.3,15,"[HELICOPTER/TILTROTOR AIRCRAFT MAINTENANCE | Duty 2.3 | Skills: 1,3,5,7,9] Supervises and performs aircraft, engine, and component inspections.","{""doc_id"": ""helicopter-tiltrotor-aircraft-maintenance-854ba5e034"", ""afsc_title"": ""HELICOPTER/TILTROTOR AIRCRAFT MAINTENANCE"", ""afsc_codes"": [], ""ref"": ""2.3"", ""sent_index"": 15, ""skill_digits"": [""1"", ""3"", ""5"", ""7"", ""9""]}"
helicopter-tiltrotor-aircraft-maintenance-854ba5e034,2.3,16,"[HELICOPTER/TILTROTOR AIRCRAFT MAINTENANCE | Duty 2.3 | Skills: 3,5,7,9] Interprets inspection findings and determines adequacy of corrective actions.","{""doc_id"": ""helicopter-tiltrotor-aircraft-maintenance-854ba5e034"", ""afsc_title"": ""HELICOPTER/TILTROTOR AIRCRAFT MAINTENANCE"", ""afsc_codes"": [], ""ref"": ""2.3"", ""sent_index"": 16, ""skill_digits"": [""3"", ""5"", ""7"", ""9""]}"
helicopter-tiltrotor-aircraft-maintenance-854ba5e034,2.3,17,"[HELICOPTER/TILTROTOR AIRCRAFT MAINTENANCE | Duty 2.3 | Skills: 1,3,5] Inspects and checks components for clearances, tolerances, proper installation, and operation.","{""doc_id"": ""helicopter-tiltrotor-aircraft-maintenance-854ba5e034"", ""afsc_title"": ""HELICOPTER/TILTROTOR AIRCRAFT MAINTENANCE"", ""afsc_codes"": [], ""ref"": ""2.3"", ""sent_index"": 17, ""skill_digits"": [""1"", ""3"", ""5""]}"
helicopter-tiltrotor-aircraft-maintenance-854ba5e034,2.3,18,"[HELICOPTER/TILTROTOR AIRCRAFT MAINTENANCE | Duty 2.3 | Skills: 1,3,5] Performs pre-use inspections and operates powered and non-powered aerospace ground equipment.","{""doc_id"": ""helicopter-tiltrotor-aircraft-maintenance-854ba5e034"", ""afsc_title"": ""HELICOPTER/TILTROTOR AIRCRAFT MAINTENANCE"", ""afsc_codes"": [], ""ref"": ""2.3"", ""sent_index"": 18, ""skill_digits"": [""1"", ""3"", ""5""]}"
helicopter-tiltrotor-aircraft-maintenance-854ba5e034,2.3,19,"[HELICOPTER/TILTROTOR AIRCRAFT MAINTENANCE | Duty 2.3 | Skills: 1,3,5] Inspects and identifies aircraft corrosion for prevention and repair.","{""doc_id"": ""helicopter-tiltrotor-aircraft-maintenance-854ba5e034"", ""afsc_title"": ""HELICOPTER/TILTROTOR AIRCRAFT MAINTENANCE"", ""afsc_codes"": [], ""ref"": ""2.3"", ""sent_index"": 19, ""skill_digits"": [""1"", ""3"", ""5""]}"
helicopter-tiltrotor-aircraft-maintenance-854ba5e034,2.3,20,"[HELICOPTER/TILTROTOR AIRCRAFT MAINTENANCE | Duty 2.3 | Skills: 1,3,5] Reviews maintenance forms, aircraft records, automated maintenance data systems, and historical reports to ensure complete documentation.","{""doc_id"": ""helicopter-tiltrotor-aircraft-maintenance-854ba5e034"", ""afsc_title"": ""HELICOPTER/TILTROTOR AIRCRAFT MAINTENANCE"", ""afsc_codes"": [], ""ref"": ""2.3"", ""sent_index"": 20, ""skill_digits"": [""1"", ""3"", ""5""]}"
helicopter-tiltrotor-aircraft-maintenance-854ba5e034,2.4,21,"[HELICOPTER/TILTROTOR AIRCRAFT MAINTENANCE | Duty 2.4 | Skills: 5,7,9] Coordinates maintenance plans and schedules to meet operational requirements.","{""doc_id"": ""helicopter-tiltrotor-aircraft-maintenance-854ba5e034"", ""afsc_title"": ""HELICOPTER/TILTROTOR AIRCRAFT MAINTENANCE"", ""afsc_codes"": [], ""ref"": ""2.4"", ""sent_index"": 21, ""skill_digits"": [""5"", ""7"", ""9""]}"
helicopter-tiltrotor-aircraft-maintenance-854ba5e034,2.4,22,"[HELICOPTER/TILTROTOR AIRCRAFT MAINTENANCE | Duty 2.4 | Skills: 7,9] Supervises and assists in launching and recovering aircraft.","{""doc_id"": ""helicopter-tiltrotor-aircraft-maintenance-854ba5e034"", ""afsc_title"": ""HELICOPTER/TILTROTOR AIRCRAFT MAINTENANCE"", ""afsc_codes"": [], ""ref"": ""2.4"", ""sent_index"": 22, ""skill_digits"": [""7"", ""9""]}"
helicopter-tiltrotor-aircraft-maintenance-854ba5e034,2.4,23,"[HELICOPTER/TILTROTOR AIRCRAFT MAINTENANCE | Duty 2.4 | Skills: 1,3,5] Reviews maintenance data collection summaries to determine trends and production effectiveness.","{""doc_id"": ""helicopter-tiltrotor-aircraft-maintenance-854ba5e034"", ""afsc_title"": ""HELICOPTER/TILTROTOR AIRCRAFT MAINTENANCE"", ""afsc_codes"": [], ""ref"": ""2.4"", ""sent_index"": 23, ""skill_digits"": [""1"", ""3"", ""5""]}"
helicopter-tiltrotor-aircraft-maintenance-854ba5e034,2.4,24,"[HELICOPTER/TILTROTOR AIRCRAFT MAINTENANCE | Duty 2.4 | Skills: 1,3,5] Performs crash recovery duties.","{""doc_id"": ""helicopter-tiltrotor-aircraft-maintenance-854ba5e034"", ""afsc_title"": ""HELICOPTER/TILTROTOR AIRCRAFT MAINTENANCE"", ""afsc_codes"": [], ""ref"": ""2.4"", ""sent_index"": 24, ""skill_digits"": [""1"", ""3"", ""5""]}"
helicopter-tiltrotor-aircraft-maintenance-854ba5e034,2.4,25,"[HELICOPTER/TILTROTOR AIRCRAFT MAINTENANCE | Duty 2.4 | Skills: 1,3,5] Performs staff and supervisory management functions.","{""doc_id"": ""helicopter-tiltrotor-aircraft-maintenance-854ba5e034"", ""afsc_title"": ""HELICOPTER/TILTROTOR AIRCRAFT MAINTENANCE"", ""afsc_codes"": [], ""ref"": ""2.4"", ""sent_index"": 25, ""skill_digits"": [""1"", ""3"", ""5""]}"
refuel-bomber-aircraft-maintenance-d7fcfc3a41,2.1,0,"[REFUEL/BOMBER AIRCRAFT MAINTENANCE | Duty 2.1 | Skills: 1,3,5] Performs sortie generation, ground handling, and servicing operations.","{""doc_id"": ""refuel-bomber-aircraft-maintenance-d7fcfc3a41"", ""afsc_title"": ""REFUEL/BOMBER AIRCRAFT MAINTENANCE"", ""afsc_codes"": [], ""ref"": ""2.1"", ""sent_index"": 0, ""skill_digits"": [""1"", ""3"", ""5""]}"
refuel-bomber-aircraft-maintenance-d7fcfc3a41,2.1,1,"[REFUEL/BOMBER AIRCRAFT MAINTENANCE | Duty 2.1 | Skills: 1,3,5] Performs aircraft inspections such as preflight, thru-flight, postflight, hourly postflight, special inspections, and phase or isochronal inspections.","{""doc_id"": ""refuel-bomber-aircraft-maintenance-d7fcfc3a41"", ""afsc_title"": ""REFUEL/BOMBER AIRCRAFT MAINTENANCE"", ""afsc_codes"": [], ""ref"": ""2.1"", ""sent_index"": 1, ""skill_digits"": [""1"", ""3"", ""5""]}"
refuel-bomber-aircraft-maintenance-d7fcfc3a41,2.1,2,"[REFUEL/BOMBER AIRCRAFT MAINTENANCE | Duty 2.1 | Skills: 7,9] Advises on problems, maintenance, servicing, and inspection of aircraft and related aerospace equipment.","{""doc_id"": ""refuel-bomber-aircraft-maintenance-d7fcfc3a41"", ""afsc_title"": ""REFUEL/BOMBER AIRCRAFT MAINTENANCE"", ""afsc_codes"": [], ""ref"": ""2.1"", ""sent_index"": 2, ""skill_digits"": [""7"", ""9""]}"
refuel-bomber-aircraft-maintenance-d7fcfc3a41,2.1,3,"[REFUEL/BOMBER AIRCRAFT MAINTENANCE | Duty 2.1 | Skills: 1,3,5] Uses technical data to diagnose and solve maintenance problems on aircraft systems.","{""doc_id"": ""refuel-bomber-aircraft-maintenance-d7fcfc3a41"", ""afsc_title"": ""REFUEL/BOMBER AIRCRAFT MAINTENANCE"", ""afsc_codes"": [], ""ref"": ""2.1"", ""sent_index"": 3, ""skill_digits"": [""1"", ""3"", ""5""]}"
refuel-bomber-aircraft-maintenance-d7fcfc3a41,2.1,4,"[REFUEL/BOMBER AIRCRAFT MAINTENANCE | Duty 2.1 | Skills: 7,9] Interprets and advises on maintenance procedures and policies to repair aircraft and related equipment.","{""doc_id"": ""refuel-bomber-aircraft-maintenance-d7fcfc3a41"", ""afsc_title"": ""REFUEL/BOMBER AIRCRAFT MAINTENANCE"", ""afsc_codes"": [], ""ref"": ""2.1"", ""sent_index"": 4, ""skill_digits"": [""7"", ""9""]}"
refuel-bomber-aircraft-maintenance-d7fcfc3a41,2.2,5,"[REFUEL/BOMBER AIRCRAFT MAINTENANCE | Duty 2.2 | Skills: 1,3,5,7] Inspects, troubleshoots, and maintains aircraft structures, engines, hydraulic, and other related systems, components, and related equipment.","{""doc_id"": ""refuel-bomber-aircraft-maintenance-d7fcfc3a41"", ""afsc_title"": ""REFUEL/BOMBER AIRCRAFT MAINTENANCE"", ""afsc_codes"": [], ""ref"": ""2.2"", ""sent_index"": 5, ""skill_digits"": [""1"", ""3"", ""5"", ""7""]}"
refuel-bomber-aircraft-maintenance-d7fcfc3a41,2.2,6,"[REFUEL/BOMBER AIRCRAFT MAINTENANCE | Duty 2.2 | Skills: 1,3,5] Removes and installs aircraft and engine components.","{""doc_id"": ""refuel-bomber-aircraft-maintenance-d7fcfc3a41"", ""afsc_title"": ""REFUEL/BOMBER AIRCRAFT MAINTENANCE"", ""afsc_codes"": [], ""ref"": ""2.2"", ""sent_index"": 6, ""skill_digits"": [""1"", ""3"", ""5""]}"
refuel-bomber-aircraft-maintenance-d7fcfc3a41,2.2,7,"[REFUEL/BOMBER AIRCRAFT MAINTENANCE | Duty 2.2 | Skills: 1,3,5,7] Conducts operational checks and repairs components and systems.","{""doc_id"": ""refuel-bomber-aircraft-maintenance-d7fcfc3a41"", ""afsc_title"": ""REFUEL/BOMBER AIRCRAFT MAINTENANCE"", ""afsc_codes"": [], ""ref"": ""2.2"", ""sent_index"": 7, ""skill_digits"": [""1"", ""3"", ""5"", ""7""]}"
refuel-bomber-aircraft-maintenance-d7fcfc3a41,2.2,8,"[REFUEL/BOMBER AIRCRAFT MAINTENANCE | Duty 2.2 | Skills: 1,3,5] Performs ground engine operation.","{""doc_id"": ""refuel-bomber-aircraft-maintenance-d7fcfc3a41"", ""afsc_title"": ""REFUEL/BOMBER AIRCRAFT MAINTENANCE"", ""afsc_codes"": [], ""ref"": ""2.2"", ""sent_index"": 8, ""skill_digits"": [""1"", ""3"", ""5""]}"
refuel-bomber-aircraft-maintenance-d7fcfc3a41,2.2,9,"[REFUEL/BOMBER AIRCRAFT MAINTENANCE | Duty 2.2 | Skills: 3,5,7] Adjusts, aligns, and rigs aircraft systems.","{""doc_id"": ""refuel-bomber-aircraft-maintenance-d7fcfc3a41"", ""afsc_title"": ""REFUEL/BOMBER AIRCRAFT MAINTENANCE"", ""afsc_codes"": [], ""ref"": ""2.2"", ""sent_index"": 9, ""skill_digits"": [""3"", ""5"", ""7""]}"
refuel-bomber-aircraft-maintenance-d7fcfc3a41,2.2,10,"[REFUEL/BOMBER AIRCRAFT MAINTENANCE | Duty 2.2 | Skills: 1,3,5] Accomplishes weight and balance functions.","{""doc_id"": ""refuel-bomber-aircraft-maintenance-d7fcfc3a41"", ""afsc_title"": ""REFUEL/BOMBER AIRCRAFT MAINTENANCE"", ""afsc_codes"": [], ""ref"": ""2.2"", ""sent_index"": 10, ""skill_digits"": [""1"", ""3"", ""5""]}"
refuel-bomber-aircraft-maintenance-d7fcfc3a41,2.2,11,"[REFUEL/BOMBER AIRCRAFT MAINTENANCE | Duty 2.2 | Skills: 1,3,5,7,9] Supervises and performs aircraft jacking, lifting, and towing operations.","{""doc_id"": ""refuel-bomber-aircraft-maintenance-d7fcfc3a41"", ""afsc_title"": ""REFUEL/BOMBER AIRCRAFT MAINTENANCE"", ""afsc_codes"": [], ""ref"": ""2.2"", ""sent_index"": 11, ""skill_digits"": [""1"", ""3"", ""5"", ""7"", ""9""]}"
refuel-bomber-aircraft-maintenance-d7fcfc3a41,2.3,12,"[REFUEL/BOMBER AIRCRAFT MAINTENANCE | Duty 2.3 | Skills: 1,3,5,7,9] Supervises and performs aircraft, engine, and component inspections.","{""doc_id"": ""refuel-bomber-aircraft-maintenance-d7fcfc3a41"", ""afsc_title"": ""REFUEL/BOMBER AIRCRAFT MAINTENANCE"", ""afsc_codes"": [], ""ref"": ""2.3"", ""sent_index"": 12, ""skill_digits"": [""1"", ""3"", ""5"", ""7"", ""9""]}"
refuel-bomber-aircraft-maintenance-d7fcfc3a41,2.3,13,"[REFUEL/BOMBER AIRCRAFT MAINTENANCE | Duty 2.3 | Skills: 3,5,7,9] Interprets inspection findings and determines adequacy of corrective actions.","{""doc_id"": ""refuel-bomber-aircraft-maintenance-d7fcfc3a41"", ""afsc_title"": ""REFUEL/BOMBER AIRCRAFT MAINTENANCE"", ""afsc_codes"": [], ""ref"": ""2.3"", ""sent_index"": 13, ""skill_digits"": [""3"", ""5"", ""7"", ""9""]}"
refuel-bomber-aircraft-maintenance-d7fcfc3a41,2.3,14,"[REFUEL/BOMBER AIRCRAFT MAINTENANCE | Duty 2.3 | Skills: 1,3,5] Inspects and checks components for clearances, tolerances, proper installation, and operation.","{""doc_id"": ""refuel-bomber-aircraft-maintenance-d7fcfc3a41"", ""afsc_title"": ""REFUEL/BOMBER AIRCRAFT MAINTENANCE"", ""afsc_codes"": [], ""ref"": ""2.3"", ""sent_index"": 14, ""skill_digits"": [""1"", ""3"", ""5""]}"
refuel-bomber-aircraft-maintenance-d7fcfc3a41,2.3,15,"[REFUEL/BOMBER AIRCRAFT MAINTENANCE | Duty 2.3 | Skills: 1,3,5] Performs pre-use inspections and operates powered and non-powered aerospace ground equipment.","{""doc_id"": ""refuel-bomber-aircraft-maintenance-d7fcfc3a41"", ""afsc_title"": ""REFUEL/BOMBER AIRCRAFT MAINTENANCE"", ""afsc_codes"": [], ""ref"": ""2.3"", ""sent_index"": 15, ""skill_digits"": [""1"", ""3"", ""5""]}"
refuel-bomber-aircraft-maintenance-d7fcfc3a41,2.3,16,"[REFUEL/BOMBER AIRCRAFT MAINTENANCE | Duty 2.3 | Skills: 1,3,5] Inspects and identifies aircraft corrosion for prevention and repair.","{""doc_id"": ""refuel-bomber-aircraft-maintenance-d7fcfc3a41"", ""afsc_title"": ""REFUEL/BOMBER AIRCRAFT MAINTENANCE"", ""afsc_codes"": [], ""ref"": ""2.3"", ""sent_index"": 16, ""skill_digits"": [""1"", ""3"", ""5""]}"
refuel-bomber-aircraft-maintenance-d7fcfc3a41,2.3,17,"[REFUEL/BOMBER AIRCRAFT MAINTENANCE | Duty 2.3 | Skills: 1,3,5] Reviews maintenance forms, aircraft records, automated maintenance data systems, and historical reports to ensure complete documentation.","{""doc_id"": ""refuel-bomber-aircraft-maintenance-d7fcfc3a41"", ""afsc_title"": ""REFUEL/BOMBER AIRCRAFT MAINTENANCE"", ""afsc_codes"": [], ""ref"": ""2.3"", ""sent_index"": 17, ""skill_digits"": [""1"", ""3"", ""5""]}"
refuel-bomber-aircraft-maintenance-d7fcfc3a41,2.3,18,"[REFUEL/BOMBER AIRCRAFT MAINTENANCE | Duty 2.3 | Skills: 1,3,5] Inventories and maintains aircraft equipment.","{""doc_id"": ""refuel-bomber-aircraft-maintenance-d7fcfc3a41"", ""afsc_title"": ""REFUEL/BOMBER AIRCRAFT MAINTENANCE"", ""afsc_codes"": [], ""ref"": ""2.3"", ""sent_index"": 18, ""skill_digits"": [""1"", ""3"", ""5""]}"
refuel-bomber-aircraft-maintenance-d7fcfc3a41,2.4,19,"[REFUEL/BOMBER AIRCRAFT MAINTENANCE | Duty 2.4 | Skills: 5,7,9] Coordinates maintenance plans and schedules to meet operational requirements.","{""doc_id"": ""refuel-bomber-aircraft-maintenance-d7fcfc3a41"", ""afsc_title"": ""REFUEL/BOMBER AIRCRAFT MAINTENANCE"", ""afsc_codes"": [], ""ref"": ""2.4"", ""sent_index"": 19, ""skill_digits"": [""5"", ""7"", ""9""]}"
refuel-bomber-aircraft-maintenance-d7fcfc3a41,2.4,20,"[REFUEL/BOMBER AIRCRAFT MAINTENANCE | Duty 2.4 | Skills: 7,9] Supervises and assists in launching and recovering aircraft.","{""doc_id"": ""refuel-bomber-aircraft-maintenance-d7fcfc3a41"", ""afsc_title"": ""REFUEL/BOMBER AIRCRAFT MAINTENANCE"", ""afsc_codes"": [], ""ref"": ""2.4"", ""sent_index"": 20, ""skill_digits"": [""7"", ""9""]}"
refuel-bomber-aircraft-maintenance-d7fcfc3a41,2.4,21,"[REFUEL/BOMBER AIRCRAFT MAINTENANCE | Duty 2.4 | Skills: 1,3,5] Reviews maintenance data collection summaries to determine trends and production effectiveness.","{""doc_id"": ""refuel-bomber-aircraft-maintenance-d7fcfc3a41"", ""afsc_title"": ""REFUEL/BOMBER AIRCRAFT MAINTENANCE"", ""afsc_codes"": [], ""ref"": ""2.4"", ""sent_index"": 21, ""skill_digits"": [""1"", ""3"", ""5""]}"
refuel-bomber-aircraft-maintenance-d7fcfc3a41,2.4,22,"[REFUEL/BOMBER AIRCRAFT MAINTENANCE | Duty 2.4 | Skills: 1,3,5] Performs crash recovery duties.","{""doc_id"": ""refuel-bomber-aircraft-maintenance-d7fcfc3a41"", ""afsc_title"": ""REFUEL/BOMBER AIRCRAFT MAINTENANCE"", ""afsc_codes"": [], ""ref"": ""2.4"", ""sent_index"": 22, ""skill_digits"": [""1"", ""3"", ""5""]}"
refuel-bomber-aircraft-maintenance-d7fcfc3a41,2.4,23,"[REFUEL/BOMBER AIRCRAFT MAINTENANCE | Duty 2.4 | Skills: 1,3,5] Performs staff and supervisory management functions.","{""doc_id"": ""refuel-bomber-aircraft-maintenance-d7fcfc3a41"", ""afsc_title"": ""REFUEL/BOMBER AIRCRAFT MAINTENANCE"", ""afsc_codes"": [], ""ref"": ""2.4"", ""sent_index"": 23, ""skill_digits"": [""1"", ""3"", ""5""]}"
aircraft-systems-c214838e4d,2.1,0,"[AIRCRAFT SYSTEMS | Duty 2.1 | Skills: 1,3,5] .","{""doc_id"": ""aircraft-systems-c214838e4d"", ""afsc_title"": ""AIRCRAFT SYSTEMS"", ""afsc_codes"": [""2A691"", ""2A671*"", ""2A651*"", ""2A631*"", ""2A611*""], ""ref"": ""2.1"", ""sent_index"": 0, ""skill_digits"": [""1"", ""3"", ""5""]}"
aircraft-systems-c214838e4d,2.1,1,"[AIRCRAFT SYSTEMS | Duty 2.1 | Skills: 5,7,9] Plans and organizes organizational, intermediate and depot level aircraft maintenance activities.","{""doc_id"": ""aircraft-systems-c214838e4d"", ""afsc_title"": ""AIRCRAFT SYSTEMS"", ""afsc_codes"": [""2A691"", ""2A671*"", ""2A651*"", ""2A631*"", ""2A611*""], ""ref"": ""2.1"", ""sent_index"": 1, ""skill_digits"": [""5"", ""7"", ""9""]}"
aircraft-systems-c214838e4d,2.1,2,"[AIRCRAFT SYSTEMS | Duty 2.1 | Skills: 5,7,9] Plans, organizes, and manages maintenance activities for repair of aircraft and associated SE.","{""doc_id"": ""aircraft-systems-c214838e4d"", ""afsc_title"": ""AIRCRAFT SYSTEMS"", ""afsc_codes"": [""2A691"", ""2A671*"", ""2A651*"", ""2A631*"", ""2A611*""], ""ref"": ""2.1"", ""sent_index"": 2, ""skill_digits"": [""5"", ""7"", ""9""]}"
aircraft-systems-c214838e4d,2.1,3,"[AIRCRAFT SYSTEMS | Duty 2.1 | Skills: 1,3,5] Responsible for maintenance planning and inspecting.","{""doc_id"": ""aircraft-systems-c214838e4d"", ""afsc_title"": ""AIRCRAFT SYSTEMS"", ""afsc_codes"": [""2A691"", ""2A671*"", ""2A651*"", ""2A631*"", ""2A611*""], ""ref"": ""2.1"", ""sent_index"": 3, ""skill_digits"": [""1"", ""3"", ""5""]}"
aircraft-systems-c214838e4d,2.1,4,"[AIRCRAFT SYSTEMS | Duty 2.1 | Skills: 5,7,9] Coordinates with supply, operations, and other support activities to improve procedures and resolve problems.","{""doc_id"": ""aircraft-systems-c214838e4d"", ""afsc_title"": ""AIRCRAFT SYSTEMS"", ""afsc_codes"": [""2A691"", ""2A671*"", ""2A651*"", ""2A631*"", ""2A611*""], ""ref"": ""2.1"", ""sent_index"": 4, ""skill_digits"": [""5"", ""7"", ""9""]}"
aircraft-systems-c214838e4d,2.2,5,"[AIRCRAFT SYSTEMS | Duty 2.2 | Skills: 7,9] Directs aircraft maintenance activities.","{""doc_id"": ""aircraft-systems-c214838e4d"", ""afsc_title"": ""AIRCRAFT SYSTEMS"", ""afsc_codes"": [""2A691"", ""2A671*"", ""2A651*"", ""2A631*"", ""2A611*""], ""ref"": ""2.2"", ""sent_index"": 5, ""skill_digits"": [""7"", ""9""]}"
aircraft-systems-c214838e4d,2.2,6,"[AIRCRAFT SYSTEMS | Duty 2.2 | Skills: 7,9] Evaluates processes used in inspecting, maintaining, and servicing aircraft, components, and SE.","{""doc_id"": ""aircraft-systems-c214838e4d"", ""afsc_title"": ""AIRCRAFT SYSTEMS"", ""afsc_codes"": [""2A691"", ""2A671*"", ""2A651*"", ""2A631*"", ""2A611*""], ""ref"": ""2.2"", ""sent_index"": 6, ""skill_digits"": [""7"", ""9""]}"
aircraft-systems-c214838e4d,2.2,7,"[AIRCRAFT SYSTEMS | Duty 2.2 | Skills: 1,3,5] Prioritizes maintenance and repair functions.","{""doc_id"": ""aircraft-systems-c214838e4d"", ""afsc_title"": ""AIRCRAFT SYSTEMS"", ""afsc_codes"": [""2A691"", ""2A671*"", ""2A651*"", ""2A631*"", ""2A611*""], ""ref"": ""2.2"", ""sent_index"": 7, ""skill_digits"": [""1"", ""3"", ""5""]}"
aircraft-systems-c214838e4d,2.2,8,"[AIRCRAFT SYSTEMS | Duty 2.2 | Skills: 7,9] Supervises preparation of maintenance forms for aircraft repair, inspection, and parts replacement.","{""doc_id"": ""aircraft-systems-c214838e4d"", ""afsc_title"": ""AIRCRAFT SYSTEMS"", ""afsc_codes"": [""2A691"", ""2A671*"", ""2A651*"", ""2A631*"", ""2A611*""], ""ref"": ""2.2"", ""sent_index"": 8, ""skill_digits"": [""7"", ""9""]}"
aircraft-systems-c214838e4d,2.2,9,"[AIRCRAFT SYSTEMS | Duty 2.2 | Skills: 7,9] Directs aircraft battle damage repair and crash recovery operations.","{""doc_id"": ""aircraft-systems-c214838e4d"", ""afsc_title"": ""AIRCRAFT SYSTEMS"", ""afsc_codes"": [""2A691"", ""2A671*"", ""2A651*"", ""2A631*"", ""2A611*""], ""ref"": ""2.2"", ""sent_index"": 9, ""skill_digits"": [""7"", ""9""]}"
aircraft-systems-c214838e4d,2.3,10,"[AIRCRAFT SYSTEMS | Duty 2.3 | Skills: 7,9] Evaluates maintenance units to determine operational status and to provide assistance in solving maintenance, supply, and personnel problems.","{""doc_id"": ""aircraft-systems-c214838e4d"", ""afsc_title"": ""AIRCRAFT SYSTEMS"", ""afsc_codes"": [""2A691"", ""2A671*"", ""2A651*"", ""2A631*"", ""2A611*""], ""ref"": ""2.3"", ""sent_index"": 10, ""skill_digits"": [""7"", ""9""]}"
aircraft-systems-c214838e4d,2.3,11,"[AIRCRAFT SYSTEMS | Duty 2.3 | Skills: 1,3,5] Interprets and discusses inspection findings and recommends action to correct deficiencies.","{""doc_id"": ""aircraft-systems-c214838e4d"", ""afsc_title"": ""AIRCRAFT SYSTEMS"", ""afsc_codes"": [""2A691"", ""2A671*"", ""2A651*"", ""2A631*"", ""2A611*""], ""ref"": ""2.3"", ""sent_index"": 11, ""skill_digits"": [""1"", ""3"", ""5""]}"
aircraft-systems-c214838e4d,2.4,12,"[AIRCRAFT SYSTEMS | Duty 2.4 | Skills: 1,3,5] Performs aircraft maintenance management functions.","{""doc_id"": ""aircraft-systems-c214838e4d"", ""afsc_title"": ""AIRCRAFT SYSTEMS"", ""afsc_codes"": [""2A691"", ""2A671*"", ""2A651*"", ""2A631*"", ""2A611*""], ""ref"": ""2.4"", ""sent_index"": 12, ""skill_digits"": [""1"", ""3"", ""5""]}"
aircraft-systems-c214838e4d,2.4,13,"[AIRCRAFT SYSTEMS | Duty 2.4 | Skills: 1,3,5] Resolves problems and interprets technical publications for inspecting, maintaining, and modifying aircraft and SE.","{""doc_id"": ""aircraft-systems-c214838e4d"", ""afsc_title"": ""AIRCRAFT SYSTEMS"", ""afsc_codes"": [""2A691"", ""2A671*"", ""2A651*"", ""2A631*"", ""2A611*""], ""ref"": ""2.4"", ""sent_index"": 13, ""skill_digits"": [""1"", ""3"", ""5""]}"
